Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Protein(%),Fuel Used(gal(US)),Fuel Eff (A)(ac/gal(US)),Eng Power(W),Eng Load(%),Pass Num,Speed(mph),Prod(ac/h),Fuel Con(A)(gal(US)/ac),Fuel Con(T)(gal(US)/h),Fuel Con(M)(gal(US)/lb),Fuel Con(V)(gal(US)/bu),Crop Flw(V)(bu/h),Fuel Eff(mi/gal(US)),Date
-85.11834834,41.46730469,ANITA P0157/P0589,16/11/07-09:34:48,CORN,155,6.562,173.40,1.000,945.10,11/7/2016,On,10.00,Yes,14.58,17.50,9678.6,172.83,9449.5,168.74,In,4.992,6553.5,0.0024,0.634,0.00,54.00,2,4.474,5.423,1.578,8.559,0.00016,0.0091,937.24,0.523,11/7/2016
-85.11834523,41.46728710,ANITA P0157/P0589,16/11/07-09:34:48,CORN,156,6.654,171.80,1.000,944.87,11/7/2016,On,10.00,Yes,12.67,17.80,8296.4,148.15,8070.6,144.12,In,4.992,6553.5,0.0024,0.642,0.00,53.00,2,4.537,5.499,1.557,8.559,0.00019,0.011,814.65,0.530,11/7/2016
-85.11834091,41.46727023,ANITA P0157/P0589,16/11/07-09:34:48,CORN,157,6.378,164.70,1.000,944.70,11/7/2016,On,12.50,Yes,11.78,17.80,6438.7,114.98,6263.5,111.85,In,3.746,6553.5,0.0024,0.770,0.00,54.00,2,4.349,6.589,1.299,8.559,0.00020,0.011,757.56,0.508,11/7/2016
-85.11833305,41.46725383,ANITA P0157/P0589,16/11/07-09:34:48,CORN,158,6.562,158.20,1.000,944.40,11/7/2016,On,12.50,Yes,10.38,17.80,5513.4,98.45,5363.3,95.77,In,3.745,6553.5,0.0024,0.792,0.00,53.00,2,4.474,6.779,1.263,8.559,0.00023,0.013,667.37,0.523,11/7/2016
-85.11832526,41.46724192,ANITA P0157/P0589,16/11/07-09:34:48,CORN,159,5.194,151.80,1.000,944.24,11/7/2016,On,12.50,Yes,8.919,18.00,5984.3,106.86,5807.3,103.70,In,3.745,6553.5,0.0024,0.627,0.00,50.00,2,3.541,5.365,1.595,8.559,0.00027,0.015,573.34,0.414,11/7/2016
-85.11831455,41.46723116,ANITA P0157/P0589,16/11/07-09:34:48,CORN,160,4.557,140.30,1.000,944.06,11/7/2016,On,12.50,Yes,7.593,18.00,5806.6,103.69,5634.8,100.62,In,3.746,6553.5,0.0024,0.550,0.00,55.00,2,3.107,4.708,1.818,8.559,0.00031,0.018,488.14,0.363,11/7/2016
-85.11830292,41.46722261,ANITA P0157/P0589,16/11/07-09:34:48,CORN,161,4.829,132.20,1.000,943.88,11/7/2016,On,12.50,Yes,5.683,18.10,4101.1,73.23,3974.9,70.98,In,3.745,6553.5,0.0024,0.583,0.00,55.00,2,3.293,4.989,1.716,8.559,0.00042,0.023,365.36,0.385,11/7/2016
-85.11828885,41.46721434,ANITA P0157/P0589,16/11/07-09:34:48,CORN,162,5.194,125.20,1.000,943.84,11/7/2016,On,17.50,Yes,4.162,18.10,1995.0,35.62,1933.6,34.53,In,1.250,6553.5,0.0024,0.878,0.00,54.00,3,3.541,7.511,1.140,8.559,0.00057,0.032,267.59,0.414,11/7/2016
-85.11825616,41.46720178,ANITA P0157/P0589,16/11/07-09:34:48,CORN,163,5.469,111.20,1.000,943.81,11/7/2016,On,5.000,Yes,4.773,18.20,7603.8,135.78,7360.8,131.44,In,7.488,6553.5,0.0024,0.264,0.00,53.00,3,3.729,2.260,3.787,8.559,0.00050,0.028,306.86,0.436,11/7/2016
-85.11823756,41.46719768,ANITA P0157/P0589,16/11/07-09:34:48,CORN,164,5.285,103.90,1.000,943.86,11/7/2016,On,7.500,Yes,6.227,18.20,6842.7,122.19,6624.1,118.29,In,6.242,6553.5,0.0024,0.383,0.00,53.00,3,3.604,3.276,2.613,8.559,0.00038,0.021,400.31,0.421,11/7/2016
-85.11821882,41.46719512,ANITA P0157/P0589,16/11/07-09:34:48,CORN,165,5.285,98.20,1.000,943.75,11/7/2016,On,7.500,Yes,7.231,18.30,7945.7,141.89,7682.4,137.19,In,6.239,6553.5,0.0024,0.383,0.00,51.00,3,3.604,3.276,2.613,8.559,0.00033,0.018,464.83,0.421,11/7/2016
-85.11819983,41.46719402,ANITA P0157/P0589,16/11/07-09:34:48,CORN,166,5.469,93.00,1.000,943.70,11/7/2016,On,10.00,Yes,7.133,18.30,5681.2,101.45,5492.9,98.09,In,4.994,6553.5,0.0024,0.528,0.00,54.00,3,3.729,4.520,1.894,8.559,0.00033,0.019,458.55,0.436,11/7/2016
-85.11818027,41.46719426,ANITA P0157/P0589,16/11/07-09:34:48,CORN,167,5.741,87.30,1.000,943.82,11/7/2016,On,10.00,Yes,7.990,18.30,6062.1,108.25,5861.3,104.67,In,4.993,6553.5,0.0024,0.554,0.00,54.00,3,3.915,4.745,1.804,8.559,0.00030,0.017,513.66,0.457,11/7/2016
-85.11815841,41.46719625,ANITA P0157/P0589,16/11/07-09:34:48,CORN,168,5.833,82.90,1.000,943.95,11/7/2016,On,10.00,Yes,7.697,18.00,5747.7,102.64,5577.7,99.60,In,4.993,6553.5,0.0024,0.563,0.00,55.00,3,3.977,4.821,1.775,8.559,0.00031,0.017,494.81,0.465,11/7/2016
-85.11813720,41.46719888,ANITA P0157/P0589,16/11/07-09:34:48,CORN,169,6.014,79.20,1.000,943.68,11/7/2016,On,10.00,Yes,8.271,18.20,5990.7,106.98,5799.3,103.56,In,4.994,6553.5,0.0024,0.581,0.00,54.00,3,4.100,4.970,1.722,8.559,0.00029,0.016,531.68,0.479,11/7/2016
-85.11811645,41.46720342,ANITA P0157/P0589,16/11/07-09:34:48,CORN,170,6.378,73.40,1.000,943.79,11/7/2016,On,10.00,Yes,8.038,18.40,5489.7,98.03,5301.3,94.67,In,4.993,6553.5,0.0024,0.616,0.00,60.00,3,4.349,5.271,1.624,8.559,0.00030,0.017,516.72,0.508,11/7/2016
-85.11809404,41.46720962,ANITA P0157/P0589,16/11/07-09:34:48,CORN,171,6.470,69.60,1.000,943.91,11/7/2016,On,10.00,Yes,7.078,18.70,4765.6,85.10,4585.1,81.88,In,4.992,6553.5,0.0026,0.562,0.00,51.00,3,4.411,5.347,1.779,9.510,0.00037,0.021,455.03,0.464,11/7/2016
-85.11807334,41.46721646,ANITA P0157/P0589,16/11/07-09:34:48,CORN,172,6.378,66.20,1.000,943.86,11/7/2016,On,10.00,Yes,8.189,18.90,5593.2,99.88,5368.2,95.86,In,4.993,6553.5,0.0024,0.616,0.00,59.00,3,4.349,5.271,1.624,8.559,0.00029,0.016,526.46,0.508,11/7/2016
-85.11805314,41.46722459,ANITA P0157/P0589,16/11/07-09:34:48,CORN,173,6.654,61.60,1.000,943.81,11/7/2016,On,10.00,Yes,8.783,19.10,5750.0,102.68,5505.0,98.30,In,4.994,6553.5,0.0024,0.642,0.00,56.00,3,4.537,5.499,1.557,8.559,0.00027,0.015,564.60,0.530,11/7/2016
-85.11803307,41.46723391,ANITA P0157/P0589,16/11/07-09:34:48,CORN,174,6.470,57.90,1.000,943.76,11/7/2016,On,10.00,Yes,7.996,19.00,5383.6,96.14,5160.6,92.15,In,4.992,6553.5,0.0026,0.562,0.00,56.00,3,4.411,5.347,1.779,9.510,0.00033,0.019,514.03,0.464,11/7/2016
-85.11801426,41.46724420,ANITA P0157/P0589,16/11/07-09:34:48,CORN,175,6.562,52.80,1.000,943.62,11/7/2016,On,10.00,Yes,10.83,19.00,7192.2,128.43,6894.3,123.11,In,4.993,6553.5,0.0024,0.634,0.00,55.00,3,4.474,5.423,1.578,8.559,0.00022,0.012,696.47,0.523,11/7/2016
-85.11799688,41.46725582,ANITA P0157/P0589,16/11/07-09:34:48,CORN,176,6.562,48.00,1.000,943.38,11/7/2016,On,10.00,Yes,11.42,19.00,7584.2,135.43,7270.0,129.82,In,4.993,6553.5,0.0024,0.634,0.00,54.00,3,4.474,5.423,1.578,8.559,0.00021,0.012,734.43,0.523,11/7/2016
-85.11798028,41.46726867,ANITA P0157/P0589,16/11/07-09:34:48,CORN,177,6.470,44.40,1.000,943.15,11/7/2016,On,10.00,Yes,10.37,19.00,6981.6,124.67,6692.4,119.51,In,4.992,6553.5,0.0024,0.625,0.00,51.00,3,4.411,5.347,1.601,8.559,0.00023,0.013,666.61,0.515,11/7/2016
-85.11796507,41.46728182,ANITA P0157/P0589,16/11/07-09:34:48,CORN,178,6.470,41.70,1.000,942.96,11/7/2016,On,10.00,Yes,12.63,19.00,8504.9,151.87,8152.7,145.58,In,4.993,6553.5,0.0024,0.625,0.00,54.00,3,4.411,5.347,1.601,8.559,0.00019,0.011,812.06,0.515,11/7/2016
-85.11795118,41.46729515,ANITA P0157/P0589,16/11/07-09:34:48,CORN,179,6.378,37.90,1.000,942.90,11/7/2016,On,10.00,Yes,14.44,18.50,9864.4,176.15,9514.2,169.90,In,4.994,6553.5,0.0024,0.616,0.00,55.00,3,4.349,5.271,1.624,8.559,0.00016,0.0092,928.49,0.508,11/7/2016
-85.11793852,41.46730851,ANITA P0157/P0589,16/11/07-09:34:48,CORN,180,6.198,35.20,1.000,942.97,11/7/2016,On,10.00,Yes,9.816,18.50,6899.0,123.20,6654.1,118.82,In,4.993,6553.5,0.0024,0.598,0.00,56.00,3,4.226,5.122,1.671,8.559,0.00024,0.014,631.00,0.494,11/7/2016
-85.11792660,41.46732240,ANITA P0157/P0589,16/11/07-09:34:48,CORN,181,6.834,32.90,1.000,943.12,11/7/2016,On,10.00,Yes,7.146,18.90,4554.6,81.33,4371.3,78.06,In,4.993,6553.5,0.0024,0.660,0.00,64.00,3,4.660,5.648,1.515,8.559,0.00033,0.019,459.35,0.544,11/7/2016
-85.11791382,41.46733796,ANITA P0157/P0589,16/11/07-09:34:48,CORN,182,6.926,32.30,1.000,943.41,11/7/2016,On,10.00,Yes,5.495,19.20,3455.8,61.71,3304.5,59.01,In,4.992,6553.5,0.0029,0.547,0.00,58.00,3,4.722,5.724,1.828,10.46,0.00053,0.030,353.22,0.451,11/7/2016
-85.11790207,41.46735234,ANITA P0157/P0589,16/11/07-09:34:48,CORN,183,6.654,32.10,1.000,943.75,11/7/2016,On,10.00,Yes,3.376,19.60,2210.2,39.47,2102.9,37.55,In,4.994,6553.5,0.0026,0.578,0.00,60.00,3,4.537,5.499,1.730,9.510,0.00078,0.044,217.02,0.477,11/7/2016
-85.11788991,41.46736708,ANITA P0157/P0589,16/11/07-09:34:48,CORN,184,7.018,32.60,1.000,944.22,11/7/2016,On,10.00,Yes,1.661,19.60,1031.1,18.41,981.05,17.52,In,4.993,6553.5,0.0029,0.554,0.00,68.00,3,4.785,5.800,1.804,10.46,0.0017,0.098,106.79,0.457,11/7/2016
-85.11787743,41.46738231,ANITA P0157/P0589,16/11/07-09:34:48,CORN,185,6.926,33.90,1.000,944.72,11/7/2016,On,10.00,Yes,1.700,19.80,1069.5,19.10,1015.1,18.13,In,4.994,6553.5,0.0032,0.502,0.00,65.00,3,4.722,5.724,1.994,11.41,0.0019,0.104,109.31,0.414,11/7/2016
-85.11786419,41.46739732,ANITA P0157/P0589,16/11/07-09:34:48,CORN,186,6.834,34.80,1.000,945.48,11/7/2016,On,10.00,Yes,3.835,19.90,2444.7,43.66,2317.4,41.38,In,4.994,6553.5,0.0032,0.495,0.00,65.00,3,4.660,5.648,2.021,11.41,0.00083,0.046,246.57,0.408,11/7/2016
-85.11785030,41.46741229,ANITA P0157/P0589,16/11/07-09:34:48,CORN,187,7.746,35.70,1.000,945.90,11/7/2016,On,10.00,Yes,3.821,19.90,2148.9,38.37,2037.0,36.38,In,4.993,6553.5,0.0032,0.561,0.00,76.00,3,5.281,6.402,1.783,11.41,0.00083,0.046,245.66,0.463,11/7/2016
-85.11783458,41.46742898,ANITA P0157/P0589,16/11/07-09:34:48,CORN,188,8.018,38.20,1.000,946.91,11/7/2016,On,10.00,Yes,2.518,20.00,1367.6,24.42,1294.8,23.12,In,4.993,6553.5,0.0034,0.536,0.00,69.00,3,5.467,6.627,1.866,12.36,0.0014,0.076,161.84,0.442,11/7/2016
-85.11781733,41.46744525,ANITA P0157/P0589,16/11/07-09:34:48,CORN,189,8.018,40.60,1.000,947.77,11/7/2016,On,10.00,Yes,2.968,20.10,1612.3,28.79,1524.5,27.22,In,4.994,6553.5,0.0034,0.536,0.00,72.00,3,5.467,6.627,1.866,12.36,0.0012,0.065,190.79,0.442,11/7/2016
-85.11779914,41.46746126,ANITA P0157/P0589,16/11/07-09:34:48,CORN,190,7.930,43.60,1.000,948.45,11/7/2016,On,10.00,Yes,3.491,20.10,1917.6,34.24,1813.2,32.38,In,4.995,6553.5,0.0034,0.530,0.00,70.00,3,5.407,6.554,1.887,12.36,0.00098,0.055,224.41,0.437,11/7/2016
-85.11777936,41.46747582,ANITA P0157/P0589,16/11/07-09:34:48,CORN,191,7.838,47.20,1.000,949.05,11/7/2016,On,10.00,Yes,2.742,20.10,1523.7,27.21,1440.8,25.73,In,4.993,6553.5,0.0034,0.524,0.00,69.00,3,5.344,6.478,1.909,12.36,0.0013,0.070,176.25,0.432,11/7/2016
-85.11775813,41.46749015,ANITA P0157/P0589,16/11/07-09:34:48,CORN,192,7.746,49.10,1.000,949.41,11/7/2016,On,10.00,Yes,2.388,20.10,1343.0,23.98,1269.9,22.68,In,4.993,6553.5,0.0034,0.518,0.00,65.00,3,5.281,6.402,1.931,12.36,0.0014,0.081,153.53,0.427,11/7/2016
-85.11773831,41.46750224,ANITA P0157/P0589,16/11/07-09:34:48,CORN,193,7.110,52.10,1.000,949.89,11/7/2016,On,10.00,Yes,5.420,20.10,3321.0,59.30,3140.2,56.08,In,4.993,6553.5,0.0032,0.515,0.00,60.00,3,4.847,5.876,1.942,11.41,0.00058,0.033,348.45,0.425,11/7/2016
-85.11771747,41.46751355,ANITA P0157/P0589,16/11/07-09:34:48,CORN,194,7.018,54.90,1.000,950.04,11/7/2016,On,10.00,Yes,5.933,20.10,3682.7,65.76,3482.2,62.18,In,4.993,6553.5,0.0026,0.610,0.00,56.00,3,4.785,5.800,1.640,9.510,0.00045,0.025,381.41,0.503,11/7/2016
-85.11769760,41.46752378,ANITA P0157/P0589,16/11/07-09:34:48,CORN,195,6.654,55.90,1.000,950.18,11/7/2016,On,10.00,Yes,4.947,20.10,3238.6,57.83,3062.3,54.68,In,4.994,6553.5,0.0029,0.526,0.00,56.00,3,4.537,5.499,1.902,10.46,0.00059,0.033,318.01,0.434,11/7/2016
-85.11767770,41.46753396,ANITA P0157/P0589,16/11/07-09:34:48,CORN,196,6.654,54.90,1.000,950.19,11/7/2016,On,10.00,Yes,4.466,20.10,2924.0,52.21,2764.8,49.37,In,4.993,6553.5,0.0024,0.642,0.00,56.00,3,4.537,5.499,1.557,8.559,0.00053,0.030,287.11,0.530,11/7/2016
-85.11765919,41.46754415,ANITA P0157/P0589,16/11/07-09:34:48,CORN,197,6.014,50.90,1.000,950.20,11/7/2016,On,10.00,Yes,2.763,20.10,2001.2,35.74,1892.3,33.79,In,4.993,6553.5,0.0026,0.523,0.00,51.00,3,4.100,4.970,1.914,9.510,0.00096,0.054,177.61,0.431,11/7/2016
-85.11764554,41.46755289,ANITA P0157/P0589,16/11/07-09:34:48,CORN,198,5.377,47.90,1.000,950.45,11/7/2016,On,10.00,Yes,2.431,20.10,1969.0,35.16,1861.8,33.25,In,4.991,6553.5,0.0024,0.519,0.00,54.00,3,3.666,4.444,1.926,8.559,0.00098,0.055,156.26,0.428,11/7/2016
-85.11763240,41.46756208,ANITA P0157/P0589,16/11/07-09:34:48,CORN,199,5.105,45.60,1.000,950.72,11/7/2016,On,10.00,Yes,2.940,20.10,2508.3,44.79,2371.7,42.35,In,4.993,6553.5,0.0024,0.493,0.00,55.00,3,3.481,4.219,2.029,8.559,0.00081,0.045,188.97,0.407,11/7/2016
-85.11761994,41.46757162,ANITA P0157/P0589,16/11/07-09:34:48,CORN,200,5.377,43.40,1.000,950.73,11/7/2016,On,10.00,Yes,2.445,20.10,1980.5,35.37,1872.7,33.44,In,4.993,6553.5,0.0024,0.519,0.00,56.00,3,3.666,4.444,1.926,8.559,0.00097,0.054,157.17,0.428,11/7/2016
-85.11760742,41.46758224,ANITA P0157/P0589,16/11/07-09:34:48,CORN,201,5.377,39.30,1.000,951.03,11/7/2016,On,10.00,Yes,2.035,20.10,1648.4,29.44,1558.7,27.83,In,4.993,6553.5,0.0026,0.467,0.00,56.00,3,3.666,4.444,2.140,9.510,0.0013,0.073,130.81,0.386,11/7/2016
-85.11759701,41.46759310,ANITA P0157/P0589,16/11/07-09:34:48,CORN,202,5.285,34.40,1.000,951.39,11/7/2016,On,10.00,Yes,1.908,20.10,1572.2,28.08,1486.6,26.55,In,4.993,6553.5,0.0024,0.510,0.00,56.00,3,3.604,4.368,1.959,8.559,0.0012,0.070,122.64,0.421,11/7/2016
-85.11758767,41.46760477,ANITA P0157/P0589,16/11/07-09:34:48,CORN,203,5.285,28.80,1.000,951.54,11/7/2016,On,10.00,Yes,1.363,20.10,1123.7,20.07,1062.5,18.97,In,4.993,6553.5,0.0026,0.459,0.00,58.00,3,3.604,4.368,2.177,9.510,0.0019,0.109,87.65,0.379,11/7/2016
-85.11757273,41.46763164,ANITA P0157/P0589,16/11/07-09:34:48,CORN,204,6.014,19.60,1.000,952.38,11/7/2016,On,10.00,Yes,0.989,20.10,716.28,12.79,677.28,12.09,In,4.993,6553.5,0.0026,0.523,0.00,58.00,3,4.100,4.970,1.914,9.510,0.0027,0.150,63.57,0.431,11/7/2016
-85.11756723,41.46764647,ANITA P0157/P0589,16/11/07-09:34:48,CORN,205,6.106,16.70,1.000,952.68,11/7/2016,On,10.00,Yes,2.699,20.10,1925.7,34.39,1820.9,32.52,In,4.993,6553.5,0.0026,0.531,0.00,58.00,3,4.163,5.046,1.885,9.510,0.00098,0.055,173.52,0.438,11/7/2016
-85.11756282,41.46766157,ANITA P0157/P0589,16/11/07-09:34:48,CORN,206,6.014,12.80,1.000,953.16,11/7/2016,On,10.00,Yes,1.171,20.20,848.42,15.15,801.23,14.31,In,4.993,6553.5,0.0026,0.523,0.00,58.00,3,4.100,4.970,1.914,9.510,0.0023,0.126,75.30,0.431,11/7/2016
-85.11755752,41.46772562,ANITA P0157/P0589,16/11/07-09:34:48,CORN,207,5.925,0.700,1.000,954.51,11/7/2016,On,10.00,Yes,0.815,20.50,598.92,10.69,563.48,10.06,In,4.993,6553.5,0.0026,0.515,0.00,61.00,3,4.040,4.897,1.942,9.510,0.0032,0.182,52.37,0.425,11/7/2016
-85.11764427,41.46778468,ANITA P0157/P0589,16/11/07-09:34:48,CORN,208,5.469,280.40,1.000,954.03,11/7/2016,On,20.00,Yes,9.753,21.10,3884.1,69.36,3626.7,64.76,In,-0.00045,6553.5,0.0024,1.056,0.00,51.00,4,3.729,9.040,0.947,8.559,0.00024,0.014,626.99,0.436,11/7/2016
-85.11766359,41.46778672,ANITA P0157/P0589,16/11/07-09:34:48,CORN,209,5.285,278.70,1.000,953.91,11/7/2016,On,20.00,Yes,10.97,21.20,4521.5,80.74,4216.5,75.30,In,-0.00045,6553.5,0.0024,1.021,0.00,53.00,4,3.604,8.736,0.980,8.559,0.00022,0.012,705.38,0.421,11/7/2016
-85.11768332,41.46778836,ANITA P0157/P0589,16/11/07-09:34:48,CORN,210,5.650,277.40,1.000,953.73,11/7/2016,On,20.00,Yes,12.38,20.20,4772.6,85.22,4507.1,80.48,In,0.0041,6553.5,0.0024,1.091,0.00,53.00,4,3.852,9.338,0.917,8.559,0.00019,0.011,795.84,0.450,11/7/2016
-85.11770240,41.46778970,ANITA P0157/P0589,16/11/07-09:34:48,CORN,211,4.829,275.30,1.000,953.62,11/7/2016,On,20.00,Yes,13.72,19.60,6187.3,110.49,5887.1,105.13,In,-0.00045,6553.5,0.0024,0.933,0.00,53.00,4,3.293,7.982,1.072,8.559,0.00017,0.0097,881.96,0.385,11/7/2016
-85.11771883,41.46779030,ANITA P0157/P0589,16/11/07-09:34:48,CORN,212,4.829,274.10,1.000,953.50,11/7/2016,On,20.00,Yes,18.21,20.40,8213.3,146.67,7737.1,138.16,In,0.00,6553.5,0.0024,0.933,0.00,55.00,4,3.293,7.982,1.072,8.559,0.00013,0.0073,1170.8,0.385,11/7/2016
-85.11773561,41.46779090,ANITA P0157/P0589,16/11/07-09:34:48,CORN,213,4.738,273.80,1.000,953.44,11/7/2016,On,20.00,Yes,19.89,20.80,9145.8,163.32,8572.1,153.07,In,0.00,6553.5,0.0024,0.915,0.00,56.00,4,3.230,7.831,1.093,8.559,0.00012,0.0067,1278.9,0.377,11/7/2016
-85.11775317,41.46779145,ANITA P0157/P0589,16/11/07-09:34:48,CORN,214,5.285,272.70,1.000,953.33,11/7/2016,On,20.00,Yes,18.07,21.10,7447.9,133.00,6954.3,124.18,In,0.0041,6553.5,0.0024,1.021,0.00,60.00,4,3.604,8.736,0.980,8.559,0.00013,0.0074,1161.9,0.421,11/7/2016
-85.11777299,41.46779174,ANITA P0157/P0589,16/11/07-09:34:48,CORN,215,5.741,271.80,1.000,953.24,11/7/2016,On,20.00,Yes,24.65,20.80,9351.8,167.00,8765.2,156.52,In,0.0018,6553.5,0.0026,0.998,0.00,59.00,4,3.915,9.490,1.002,9.510,0.00011,0.0060,1584.8,0.412,11/7/2016
-85.11779381,41.46779191,ANITA P0157/P0589,16/11/07-09:34:48,CORN,216,6.106,271.60,1.000,953.05,11/7/2016,On,20.00,Yes,30.62,19.00,10922,195.04,10470,186.96,In,0.0018,6553.5,0.0026,1.061,0.00,63.00,4,4.163,10.09,0.942,9.510,8.628e-005,0.0048,1968.3,0.438,11/7/2016
-85.11781505,41.46779201,ANITA P0157/P0589,16/11/07-09:34:48,CORN,217,6.014,271.50,1.000,952.92,11/7/2016,On,20.00,Yes,32.81,18.70,11882,212.18,11432,204.14,In,0.00046,6553.5,0.0029,0.950,0.00,60.00,4,4.100,9.940,1.052,10.46,8.857e-005,0.0050,2109.0,0.392,11/7/2016
-85.11783621,41.46779208,ANITA P0157/P0589,16/11/07-09:34:48,CORN,218,6.106,271.20,1.000,952.71,11/7/2016,On,20.00,Yes,30.11,19.20,10741,191.80,10270,183.40,In,0.0041,6553.5,0.0026,1.061,0.00,61.00,4,4.163,10.09,0.942,9.510,8.774e-005,0.0049,1935.6,0.438,11/7/2016
-85.11785715,41.46779220,ANITA P0157/P0589,16/11/07-09:34:48,CORN,219,6.014,271.10,1.000,952.61,11/7/2016,On,20.00,Yes,32.80,19.40,11878,212.11,11330,202.32,In,-4.134e-015,6553.5,0.0026,1.045,0.00,64.00,4,4.100,9.940,0.957,9.510,8.055e-005,0.0045,2108.4,0.431,11/7/2016
-85.11787861,41.46779230,ANITA P0157/P0589,16/11/07-09:34:48,CORN,220,5.925,270.70,1.000,952.56,11/7/2016,On,20.00,Yes,32.54,19.50,11960,213.57,11394,203.46,In,0.0032,6553.5,0.0029,0.936,0.00,63.00,4,4.040,9.794,1.068,10.46,8.931e-005,0.0050,2091.6,0.386,11/7/2016
-85.11789942,41.46779239,ANITA P0157/P0589,16/11/07-09:34:48,CORN,221,6.106,270.70,1.000,952.39,11/7/2016,On,20.00,Yes,32.46,19.60,11578,206.75,11016,196.72,In,0.0032,6553.5,0.0029,0.965,0.00,70.00,4,4.163,10.09,1.037,10.46,8.953e-005,0.0050,2086.5,0.398,11/7/2016
-85.11792264,41.46779240,ANITA P0157/P0589,16/11/07-09:34:48,CORN,222,6.654,270.70,1.000,952.26,11/7/2016,On,20.00,Yes,31.97,19.80,10465,186.88,9932.6,177.37,In,0.0018,6553.5,0.0032,0.964,0.00,65.00,4,4.537,11.00,1.038,11.41,9.916e-005,0.0056,2055.2,0.398,11/7/2016
-85.11794567,41.46779261,ANITA P0157/P0589,16/11/07-09:34:48,CORN,223,6.378,270.90,1.000,952.30,11/7/2016,On,20.00,Yes,25.06,20.00,8558.5,152.83,8102.7,144.69,In,0.0018,6553.5,0.0032,0.924,0.00,65.00,4,4.349,10.54,1.083,11.41,0.00013,0.0071,1611.1,0.381,11/7/2016
-85.11796776,41.46779264,ANITA P0157/P0589,16/11/07-09:34:48,CORN,224,6.378,270.00,1.000,952.35,11/7/2016,On,20.00,Yes,28.25,20.10,9646.2,172.25,9121.1,162.88,In,-2.590e-009,6553.5,0.0032,0.924,0.00,64.00,4,4.349,10.54,1.083,11.41,0.00011,0.0063,1815.9,0.381,11/7/2016
-85.11799083,41.46779259,ANITA P0157/P0589,16/11/07-09:34:48,CORN,225,6.834,270.30,1.000,952.49,11/7/2016,On,20.00,Yes,33.36,20.10,10632,189.85,10053,179.51,In,0.0018,6553.5,0.0034,0.914,0.00,72.00,4,4.660,11.30,1.094,12.36,0.00010,0.0058,2144.5,0.377,11/7/2016
-85.11801655,41.46779281,ANITA P0157/P0589,16/11/07-09:34:48,CORN,226,7.110,269.90,1.000,952.34,11/7/2016,On,20.00,Yes,36.22,20.20,11097,198.16,10480,187.14,In,0.00046,6553.5,0.0034,0.951,0.00,68.00,4,4.847,11.75,1.052,12.36,9.481e-005,0.0053,2328.6,0.392,11/7/2016
-85.11804138,41.46779267,ANITA P0157/P0589,16/11/07-09:34:48,CORN,227,7.110,269.30,1.000,952.38,11/7/2016,On,20.00,Yes,42.82,20.30,13119,234.27,12374,220.96,In,0.00046,6553.5,0.0034,0.951,0.00,72.00,4,4.847,11.75,1.052,12.36,8.019e-005,0.0045,2753.0,0.392,11/7/2016
-85.11806621,41.46779235,ANITA P0157/P0589,16/11/07-09:34:48,CORN,228,7.018,268.60,1.000,952.38,11/7/2016,On,20.00,Yes,35.90,20.40,11142,198.97,10496,187.43,In,0.0041,6553.5,0.0034,0.938,0.00,72.00,4,4.785,11.60,1.066,12.36,9.566e-005,0.0054,2307.9,0.387,11/7/2016
-85.11809115,41.46779196,ANITA P0157/P0589,16/11/07-09:34:48,CORN,229,7.018,268.40,1.000,952.37,11/7/2016,On,20.00,Yes,36.92,20.40,11457,204.60,10793,192.73,In,0.00046,6553.5,0.0034,0.938,0.00,72.00,4,4.785,11.60,1.066,12.36,9.303e-005,0.0052,2373.2,0.387,11/7/2016
-85.11811627,41.46779153,ANITA P0157/P0589,16/11/07-09:34:48,CORN,230,7.018,268.20,1.000,952.29,11/7/2016,On,20.00,Yes,32.00,20.50,9931.9,177.36,9344.2,166.86,In,0.0018,6553.5,0.0034,0.938,0.00,73.00,4,4.785,11.60,1.066,12.36,0.00011,0.0060,2057.2,0.387,11/7/2016
-85.11814105,41.46779085,ANITA P0157/P0589,16/11/07-09:34:48,CORN,231,7.018,267.30,1.000,952.33,11/7/2016,On,20.00,Yes,23.50,20.50,7292.6,130.22,6861.1,122.52,In,0.0018,6553.5,0.0034,0.938,0.00,70.00,4,4.785,11.60,1.066,12.36,0.00015,0.0082,1510.5,0.387,11/7/2016
-85.11816547,41.46779000,ANITA P0157/P0589,16/11/07-09:34:48,CORN,232,6.926,267.60,1.000,952.34,11/7/2016,On,20.00,Yes,28.57,20.50,8983.2,160.41,8451.7,150.92,In,0.0018,6553.5,0.0034,0.926,0.00,74.00,4,4.722,11.45,1.080,12.36,0.00012,0.0067,1836.4,0.382,11/7/2016
